Subject Code,Main Data,Secondary Data,Finger Counting Data,Exclude Data,Reason,Other comments,Node
Corballis_51_170727,corballis_51_170727_data.mat,NA,corballis_51_170727_fingercounting.mat,TRUE,Inconsistent hand usage see log,NA,yu8hp
Corballis_52_170727,corballis_52_170727_data.mat,NA,corballis_52_170727_fingercounting.mat,FALSE,NA,NA,yu8hp
Corballis_53_170727,corballis_53_170727_data.mat,NA,corballis_53_170727_fingercounting.mat,FALSE,NA,NA,yu8hp
Corballis_54_170728,corballis_54_170728_data.mat,NA,corballis_54_170728_fingercounting.mat,FALSE,NA,NA,yu8hp
Corballis_55_170728,corballis_55_170728_data.mat,NA,corballis_55_170728_fingercounting.mat,FALSE,NA,NA,yu8hp
Corballis_56_170801,corballis_56_170801_data.mat,NA,corballis_56_170801_fingercounting.mat,FALSE,NA,NA,yu8hp
Corballis_57_170801,corballis_57_170801_data.mat,NA,corballis_57_170801_fingercounting.mat,FALSE,NA,NA,yu8hp
Corballis_58_170801,corballis_58_170801_data.mat,NA,corballis_58_170801_fingercounting.mat,FALSE,NA,NA,yu8hp
Corballis_59_170801,corballis_59_170801_data.mat,NA,corballis_59_170801_fingercounting.mat,FALSE,NA,NA,yu8hp
Corballis_60_170801,corballis_60_170801_data.mat,NA,corballis_60_170801_fingercounting.mat,FALSE,NA,NA,yu8hp
Corballis_61_170801,corballis_61_170801_data.mat,NA,corballis_61_170801_fingercounting.mat,FALSE,NA,NA,yu8hp
Corballis_62_170802,corballis_62_170802_data.mat,NA,corballis_62_170802_fingercounting.mat,FALSE,NA,NA,yu8hp
Corballis_63_170802,corballis_63_170802_data.mat,NA,corballis_63_170802_fingercounting.mat,FALSE,NA,NA,yu8hp
Corballis_64_170802,corballis_64_170802_data.mat,NA,corballis_64_170802_fingercounting.mat,FALSE,NA,NA,yu8hp
Corballis_65_170802,corballis_65_170802_data.mat,NA,corballis_65_170802_fingercounting.mat,FALSE,NA,NA,yu8hp
Corballis_66_170802,corballis_66_170802_data.mat,NA,corballis_66_170802_fingercounting.mat,FALSE,NA,NA,yu8hp
Corballis_67_170803,corballis_67_170803_data.mat,NA,corballis_67_170803_fingercounting.mat,FALSE,NA,NA,yu8hp
Corballis_68_170803,corballis_68_170803_data.mat,NA,corballis_68_170803_fingercounting.mat,FALSE,NA,NA,yu8hp
