Subject Code,Main Data,Secondary Data,Finger Counting Data,Exclude Data,Reason,Other comments,Node
Bryce_S53_170530,bryce_s53_170530_data.mat,NA,bryce_s53_170530_fingercounting.mat,FALSE,NA,NA,5hgk4
Bryce_S54_170530,bryce_s54_170530_data.mat,NA,bryce_s54_170530_fingercounting.mat,FALSE,NA,NA,5hgk4
Bryce_S55_170531,bryce_s55_170531_data.mat,NA,bryce_s55_170531_fingercounting.mat,FALSE,NA,NA,5hgk4
Bryce_S56_170531,bryce_s56_170531_data.mat,NA,bryce_s56_170531_fingercounting.mat,FALSE,NA,NA,5hgk4
Bryce_S57_170531,bryce_s57_170531_data.mat,NA,bryce_s57_170531_fingercounting.mat,FALSE,NA,NA,5hgk4
Bryce_S58_170601,bryce_s58_170601_data.mat,NA,bryce_s58_170601_fingercounting.mat,FALSE,NA,NA,5hgk4
Bryce_S59_170601,bryce_s59_170601_data.mat,NA,bryce_s59_170601_fingercounting.mat,FALSE,NA,NA,5hgk4
Bryce_S6_170509,bryce_s6_170509_data.mat,NA,bryce_s6_170509_fingercounting.mat,FALSE,NA,NA,5hgk4
Bryce_S60_170602,bryce_s60_170602_data.mat,NA,bryce_s60_170602_fingercounting.mat,FALSE,NA,NA,5hgk4
Bryce_S61_170602,bryce_s61_170602_data.mat,NA,bryce_s61_170602_fingercounting.mat,FALSE,NA,NA,5hgk4
Bryce_S62_170607,bryce_s62_170607_data.mat,NA,bryce_s62_170607_fingercounting.mat,FALSE,NA,NA,5hgk4
Bryce_S63_170626,bryce_s63_170626_data.mat,NA,bryce_s63_170626_fingercounting.mat,FALSE,NA,NA,5hgk4
Bryce_S64_170629,bryce_s64_170629_data.mat,NA,bryce_s64_170629_fingercounting.mat,FALSE,NA,NA,5hgk4
Bryce_S65_170630,bryce_s65_170630_data.mat,NA,bryce_s65_170630_fingercounting.mat,FALSE,NA,NA,5hgk4
Bryce_S66_170710,bryce_s66_170710_data.mat,NA,bryce_s66_170710_fingercounting.mat,FALSE,NA,NA,5hgk4
Bryce_S67_170710,bryce_s67_170710_data.mat,NA,bryce_s67_170710_fingercounting.mat,FALSE,NA,NA,5hgk4
Bryce_S68_170714,bryce_s68_170714_data.mat,NA,bryce_s68_170714_fingercounting.mat,FALSE,NA,NA,5hgk4
Bryce_S7_170510,bryce_s7_170510_data.mat,NA,bryce_s7_170510_fingercounting.mat,FALSE,NA,NA,5hgk4
Bryce_S8_170510,bryce_s8_170510_data.mat,NA,bryce_s8_170510_fingercounting.mat,FALSE,NA,NA,5hgk4
Bryce_S9_170510,bryce_s9_170510_data.mat,NA,bryce_s9_170510_fingercounting.mat,FALSE,NA,NA,5hgk4
