Subject Code,Main Data,Secondary Data,Finger Counting Data,Exclude Data,Reason,Other comments,Node
cipora_52_080717,cipora_52_080717_data.mat,NA,cipora_52_080717_fingercounting.mat,FALSE,NA,"Native English speaker. Instructions: main task read from a separate piece of paper by experimenter. For other parts (AMAS, handedness - translated to English by the experimenter).",fkjbz
cipora_53_080717,cipora_53_080717_data.mat,NA,cipora_53_080717_fingercounting.mat,FALSE,NA,Probably not valid finger counting assessment (RH occupied during the task).,fkjbz
cipora_54_080717,cipora_54_080717_data.mat,NA,cipora_54_080717_fingercounting.mat,FALSE,NA,NA,fkjbz
cipora_55_080717,cipora_55_080717_data.mat,NA,cipora_55_080717_fingercounting.mat,FALSE,NA,Probably not valid finger counting assessment (RH occupied during the task).,fkjbz
cipora_56080717,cipora_56080717_data.mat,NA,cipora_56_080717_fingercounting.mat,FALSE,NA,Mind missing underscore in main data file name,fkjbz
cipora_57_100717,cipora_57_100717_data.mat,NA,cipora_57_100717_fingercounting.mat,FALSE,NA,NA,fkjbz
cipora_58_100717,cipora_58_100717_data.mat,NA,cipora_58_100717_fingercounting.mat,FALSE,NA,NA,fkjbz
cipora_60_120717,cipora_60_120717_data.mat,NA,cipora_60_120717_fingercounting.mat,FALSE,NA,NA,fkjbz
cipora_61_120717,cipora_61_120717_data.mat,NA,cipora_61_120717_fingercounting.mat,FALSE,NA,NA,fkjbz
cipora_62_120717,cipora_62_120717_data.mat,NA,cipora_62_120717_fingercounting.mat,FALSE,NA,NA,fkjbz
cipora_63_120717,cipora_63_120717_data.mat,NA,cipora_63_120717_fingercounting.mat,FALSE,NA,NA,fkjbz
cipora_64_120717,cipora_64_120717_data.mat,NA,cipora_64_120717_fingercounting.mat,FALSE,NA,NA,fkjbz
cipora_65_130717,cipora_65_130717_data.mat,NA,cipora_65_130717_fingercounting.mat,FALSE,NA,NA,fkjbz
cipora_66_130717,cipora_66_130717_data.mat,NA,cipora_66_130717_fingercounting.mat,FALSE,NA,NA,fkjbz
cipora_67_130717,cipora_67_130717_data.mat,NA,cipora_67_130717_fingercounting.mat,FALSE,NA,NA,fkjbz
cipora_68_130717,cipora_68_130717_data.mat,NA,cipora_68_130717_fingercounting.mat,FALSE,NA,NA,fkjbz
cipora_69_130717,cipora_69_130717_data.mat,NA,cipora_69_130717_fingercounting.mat,FALSE,NA,NA,fkjbz
cipora_70_130717,cipora_70_130717_data.mat,NA,cipora_70_130717_fingercounting.mat,FALSE,NA,NA,fkjbz
cipora_71_150717,cipora_71_150717_data.mat,NA,cipora_71_150717_fingercounting.mat,FALSE,NA,NA,fkjbz
cipora_72_150717,cipora_72_150717_data.mat,NA,cipora_72_150717_fingercounting.mat,FALSE,NA,NA,fkjbz
cipora_73_170717,cipora_73_170717_data.mat,NA,cipora_73_170717_fingercounting.mat,FALSE,NA,NA,fkjbz
cipora_74_170717,cipora_74_170717_data.mat,NA,cipora_74_170717_fingercounting.mat,FALSE,NA,Mind inconsistencies in number in the subject ID (74 twice) but differing in date.,fkjbz
cipora_74_190717,cipora_74_190717_data.mat,NA,cipora_74_190717_fingercounting.mat,FALSE,NA,Mind inconsistencies in number in the subject ID (74 twice) but differing in date.,fkjbz
cipora_76_190717,cipora_76_190717_data.mat,NA,cipora_76_190717_fingercounting.mat,FALSE,NA,NA,fkjbz
