Subject Code,Main Data,Secondary Data,Finger Counting Data,Exclude Data,Reason,Other comments,Node
Mieth_S48_260417,mieth_s48_260417_data.mat,NA,mieth_s48_260417_fingercounting.mat,FALSE,NA,NA,t5y2h
Mieth_S49_270417,mieth_s49_270417_data.mat,NA,mieth_s49_270417_fingercounting.mat,FALSE,NA,NA,t5y2h
Mieth_S50_270417,mieth_s50_270417_data.mat,NA,mieth_s50_270417_fingercounting.mat,FALSE,NA,Participant had problems counting syllables,t5y2h
Mieth_S51_270417,mieth_s51_270417_data.mat,NA,mieth_s51_270417_fingercounting.mat,FALSE,NA,NA,t5y2h
Mieth_S52_270417,mieth_s52_270417_data.mat,NA,mieth_s52_270417_fingercounting.mat,FALSE,NA,NA,t5y2h
Mieth_S53_270417,mieth_s53_270417_data.mat,NA,mieth_s53_270417_fingercounting.mat,FALSE,NA,NA,t5y2h
Mieth_S54_280417,mieth_s54_280417_data.mat,NA,mieth_s54_280417_fingercounting.mat,FALSE,NA,NA,t5y2h
Mieth_S55_280417,mieth_s55_280417_data.mat,NA,mieth_s55_280417_fingercounting.mat,FALSE,NA,NA,t5y2h
Mieth_S56_280417,mieth_s56_280417_data.mat,NA,mieth_s56_280417_fingercounting.mat,FALSE,NA,NA,t5y2h
Mieth_S57_280417,mieth_s57_280417_data.mat,NA,mieth_s57_280417_fingercounting.mat,FALSE,NA,NA,t5y2h
Mieth_S58_280417,mieth_s58_280417_data.mat,NA,mieth_s58_280417_fingercounting.mat,FALSE,NA,NA,t5y2h
Mieth_S59_280417,mieth_s59_280417_data.mat,NA,mieth_s59_280417_fingercounting.mat,FALSE,NA,NA,t5y2h
Mieth_S60_280417,mieth_s60_280417_data.mat,NA,mieth_s60_280417_fingercounting.mat,FALSE,NA,NA,t5y2h
Mieth_S61_280417,mieth_s61_280417_data.mat,NA,mieth_s61_280417_fingercounting.mat,FALSE,NA,NA,t5y2h
Mieth_S62_020517,mieth_s62_020517_data.mat,NA,mieth_s62_020517_fingercounting.mat,FALSE,NA,NA,t5y2h
Mieth_S63_020517,mieth_s63_020517_data.mat,NA,mieth_s63_020517_fingercounting.mat,FALSE,NA,NA,t5y2h
Mieth_S64_020517,mieth_s64_020517_data.mat,NA,mieth_s64_020517_fingercounting.mat,FALSE,NA,NA,t5y2h
Mieth_S65_020517,mieth_s65_020517_data.mat,NA,mieth_s65_020517_fingercounting.mat,FALSE,NA,NA,t5y2h
Mieth_S66_020517,mieth_s66_020517_data.mat,NA,mieth_s66_020517_fingercounting.mat,FALSE,NA,NA,t5y2h
Mieth_S67_020517,mieth_s67_020517_data.mat,NA,mieth_s67_020517_fingercounting.mat,FALSE,NA,NA,t5y2h
Mieth_S68_030517,mieth_s68_030517_data.mat,NA,mieth_s68_030517_fingercounting.mat,FALSE,NA,NA,t5y2h
Mieth_S69_030517,mieth_s69_030517_data.mat,NA,mieth_s69_030517_fingercounting.mat,FALSE,NA,NA,t5y2h
Mieth_S70_030517,mieth_s70_030517_data.mat,NA,mieth_s70_030517_fingercounting.mat,FALSE,NA,NA,t5y2h
Mieth_S71_030517,mieth_s71_030517_data.mat,NA,mieth_s71_030517_fingercounting.mat,FALSE,NA,NA,t5y2h
Mieth_S72_030517,mieth_s72_030517_data.mat,NA,mieth_s72_030517_fingercounting.mat,FALSE,NA,NA,t5y2h
Mieth_S73_030517,mieth_s73_030517_data.mat,NA,mieth_s73_030517_fingercounting.mat,FALSE,NA,NA,t5y2h
Mieth_S74_030517,mieth_s74_030517_data.mat,NA,mieth_s74_030517_fingercounting.mat,FALSE,NA,NA,t5y2h
Mieth_S75_030517,mieth_s75_030517_data.mat,NA,mieth_s75_030517_fingercounting.mat,FALSE,NA,NA,t5y2h
Mieth_S76_030517,mieth_s76_030517_data.mat,NA,mieth_s76_030517_fingercounting.mat,FALSE,NA,Participant had problems counting syllables,t5y2h
Mieth_S77_030517,mieth_s77_030517_data.mat,NA,mieth_s77_030517_fingercounting.mat,FALSE,NA,NA,t5y2h
Mieth_S78_030517,mieth_s78_030517_data.mat,NA,mieth_s78_030517_fingercounting.mat,FALSE,NA,NA,t5y2h
Mieth_S79_040517,mieth_s79_040517_data.mat,NA,mieth_s79_040517_fingercounting.mat,FALSE,NA,NA,t5y2h
Mieth_S80_040517,mieth_s80_040517_data.mat,NA,mieth_s80_040517_fingercounting.mat,FALSE,NA,A cell phone rang during experiment,t5y2h
Mieth_S81_040517,mieth_s81_040517_data.mat,NA,mieth_s81_040517_fingercounting.mat,FALSE,NA,NA,t5y2h
Mieth_S82_040517,mieth_s82_040517_data.mat,NA,mieth_s82_040517_fingercounting.mat,FALSE,NA,NA,t5y2h
Mieth_S83_040517,mieth_s83_040517_data.mat,NA,mieth_s83_040517_fingercounting.mat,FALSE,NA,NA,t5y2h
Mieth_S84_050517,mieth_s84_050517_data.mat,NA,mieth_s84_050517_fingercounting.mat,FALSE,NA,NA,t5y2h
Mieth_S85_050517,mieth_s85_050517_data.mat,NA,mieth_s85_050517_fingercounting.mat,FALSE,NA,NA,t5y2h
Mieth_S86_080517,mieth_s86_080517_data.mat,NA,mieth_s86_080517_fingercounting.mat,FALSE,NA,NA,t5y2h
Mieth_S87_080517,mieth_s87_080517_data.mat,NA,mieth_s87_080517_fingercounting.mat,FALSE,NA,Participant had problems counting syllables,t5y2h
Mieth_S88_080517,mieth_s88_080517_data.mat,NA,mieth_s88_080517_fingercounting.mat,FALSE,NA,NA,t5y2h
Mieth_S89_080517,mieth_s89_080517_data.mat,NA,mieth_s89_080517_fingercounting.mat,FALSE,NA,NA,t5y2h
Mieth_S90_080517,mieth_s90_080517_data.mat,NA,mieth_s90_080517_fingercounting.mat,FALSE,NA,NA,t5y2h
Mieth_S91_080517,mieth_s91_080517_data.mat,NA,mieth_s91_080517_fingercounting.mat,FALSE,NA,NA,t5y2h
Mieth_S92_080517,mieth_s92_080517_data.mat,NA,mieth_s92_080517_fingercounting.mat,FALSE,NA,NA,t5y2h
Mieth_S93_080517,mieth_s93_080517_data.mat,NA,mieth_s93_080517_fingercounting.mat,FALSE,NA,NA,t5y2h
Mieth_S94_080517,mieth_s94_080517_data.mat,NA,mieth_s94_080517_fingercounting.mat,FALSE,NA,NA,t5y2h
Mieth_S95_090517,mieth_s95_090517_data.mat,NA,mieth_s95_090517_fingercounting.mat,FALSE,NA,NA,t5y2h
Mieth_S96_090517,mieth_s96_090517_data.mat,NA,mieth_s96_090517_fingercounting.mat,FALSE,NA,NA,t5y2h
Mieth_S97_090517,mieth_s97_090517_data.mat,NA,mieth_s97_090517_fingercounting.mat,FALSE,NA,NA,t5y2h
Mieth_S98_090517,mieth_s98_090517_data.mat,NA,mieth_s98_090517_fingercounting.mat,FALSE,NA,Participant had problems counting syllables,t5y2h
Mieth_S99_090517,mieth_s99_090517_data.mat,NA,mieth_s99_090517_fingercounting.mat,FALSE,NA,NA,t5y2h
Mieth_S100_090517,mieth_s100_090517_data.mat,NA,mieth_s100_090517_fingercounting.mat,FALSE,NA,NA,t5y2h
Mieth_S101_090517,mieth_s101_090517_data.mat,NA,mieth_s101_090517_fingercounting.mat,FALSE,NA,NA,t5y2h
Mieth_S102_090517,mieth_s102_090517_data.mat,NA,mieth_s102_090517_fingercounting.mat,FALSE,NA,NA,t5y2h
Mieth_S103_100517,mieth_s103_100517_data.mat,NA,mieth_s103_100517_fingercounting.mat,FALSE,NA,NA,t5y2h
Mieth_S104_100517,mieth_s104_100517_data.mat,NA,mieth_s104_100517_fingercounting.mat,FALSE,NA,NA,t5y2h
Mieth_S105_100517,mieth_s105_100517_data.mat,NA,mieth_s105_100517_fingercounting.mat,FALSE,NA,NA,t5y2h
Mieth_S106_100517,mieth_s106_100517_data.mat,NA,mieth_s106_100517_fingercounting.mat,FALSE,NA,NA,t5y2h
Mieth_S107_100517,mieth_s107_100517_data.mat,NA,mieth_s107_100517_fingercounting.mat,FALSE,NA,NA,t5y2h
Mieth_S108_100517,mieth_s108_100517_data.mat,NA,mieth_s108_100517_fingercounting.mat,FALSE,NA,NA,t5y2h
Mieth_S109_100517,mieth_s109_100517_data.mat,NA,mieth_s109_100517_fingercounting.mat,FALSE,NA,NA,t5y2h
Mieth_S110_100517,mieth_s110_100517_data.mat,NA,mieth_s110_100517_fingercounting.mat,FALSE,NA,NA,t5y2h
Mieth_S111_100517,mieth_s111_100517_data.mat,NA,mieth_s111_100517_fingercounting.mat,FALSE,NA,NA,t5y2h
Mieth_S112_100517,mieth_s112_100517_data.mat,NA,mieth_s112_100517_fingercounting.mat,FALSE,NA,NA,t5y2h
Mieth_S113_110517,mieth_s113_110517_data.mat,NA,mieth_s113_110517_fingercounting.mat,FALSE,NA,NA,t5y2h
Mieth_S114_110517,mieth_s114_110517_data.mat,NA,mieth_s114_110517_fingercounting.mat,FALSE,NA,NA,t5y2h
Mieth_S115_110517,mieth_s115_110517_data.mat,NA,mieth_s115_110517_fingercounting.mat,FALSE,NA,NA,t5y2h
Mieth_S116_110517,mieth_s116_110517_data.mat,NA,mieth_s116_110517_fingercounting.mat,FALSE,NA,NA,t5y2h
Mieth_S117_110517,mieth_s117_110517_data.mat,NA,mieth_s117_110517_fingercounting.mat,FALSE,NA,NA,t5y2h
Mieth_S118_110517,mieth_s118_110517_data.mat,NA,mieth_s118_110517_fingercounting.mat,FALSE,NA,NA,t5y2h
Mieth_S119_110517,mieth_s119_110517_data.mat,NA,mieth_s119_110517_fingercounting.mat,FALSE,NA,Participant had problems counting syllables,t5y2h
Mieth_S120_110517,mieth_s120_110517_data.mat,NA,mieth_s120_110517_fingercounting.mat,FALSE,NA,NA,t5y2h
Mieth_S121_120517,mieth_s121_120517_data.mat,NA,mieth_s121_120517_fingercounting.mat,FALSE,NA,NA,t5y2h
Mieth_S122_120517,mieth_s122_120517_data.mat,NA,mieth_s122_120517_fingercounting.mat,FALSE,NA,NA,t5y2h
Mieth_S123_120517,mieth_s123_120517_data.mat,NA,mieth_s123_120517_fingercounting.mat,FALSE,NA,NA,t5y2h
Mieth_S124_120517,mieth_s124_120517_data.mat,NA,mieth_s124_120517_fingercounting.mat,FALSE,NA,NA,t5y2h
